2015-11-02T00:00:00.000	8027
2015-11-03T00:00:00.000	8561
2015-11-04T00:00:00.000	8555
2015-11-05T00:00:00.000	8473
2015-11-06T00:00:00.000	7758
2015-11-07T00:00:00.000	513
2015-11-08T00:00:00.000	2564
2015-11-09T00:00:00.000	7894
2015-11-10T00:00:00.000	8059
2015-11-11T00:00:00.000	1210
2015-11-12T00:00:00.000	8048
2015-11-13T00:00:00.000	7090
2015-11-14T00:00:00.000	574
2015-11-15T00:00:00.000	2341
2015-11-16T00:00:00.000	6802
2015-11-17T00:00:00.000	8342
2015-11-18T00:00:00.000	8318
2015-11-19T00:00:00.000	8161
2015-11-20T00:00:00.000	7212
2015-11-21T00:00:00.000	441
2015-11-22T00:00:00.000	2486
2015-11-23T00:00:00.000	7368
2015-11-24T00:00:00.000	7520
2015-11-25T00:00:00.000	7044
2015-11-26T00:00:00.000	1004
2015-11-27T00:00:00.000	4382
2015-11-28T00:00:00.000	345
2015-11-29T00:00:00.000	2030
2015-11-30T00:00:00.000	7051
2015-12-01T00:00:00.000	7912
2015-12-02T00:00:00.000	7538
2015-12-03T00:00:00.000	7724
2015-12-04T00:00:00.000	7084
2015-12-05T00:00:00.000	442
2015-12-06T00:00:00.000	2135
2015-12-07T00:00:00.000	7224
2015-12-08T00:00:00.000	7715
2015-12-09T00:00:00.000	7094
2015-12-10T00:00:00.000	7612
2015-12-11T00:00:00.000	6800
2015-12-12T00:00:00.000	408
2015-12-13T00:00:00.000	1825
2015-12-14T00:00:00.000	7672
2015-12-15T00:00:00.000	8137
2015-12-16T00:00:00.000	7910
2015-12-17T00:00:00.000	8272
2015-12-18T00:00:00.000	7183
2015-12-19T00:00:00.000	445
2015-12-20T00:00:00.000	2183
2015-12-21T00:00:00.000	8235
2015-12-22T00:00:00.000	8022
2015-12-23T00:00:00.000	8513
2015-12-24T00:00:00.000	8196
2015-12-25T00:00:00.000	745
2015-12-26T00:00:00.000	346
2015-12-27T00:00:00.000	2143
2015-12-28T00:00:00.000	7886
2015-12-29T00:00:00.000	8133
2015-12-30T00:00:00.000	7974
2015-12-31T00:00:00.000	7557
2016-01-01T00:00:00.000	1069
2016-01-02T00:00:00.000	420
2016-01-03T00:00:00.000	2124
2016-01-04T00:00:00.000	7855
2016-01-05T00:00:00.000	5865
2016-01-06T00:00:00.000	6928
2016-01-07T00:00:00.000	8266
2016-01-08T00:00:00.000	8338
2016-01-09T00:00:00.000	630
2016-01-10T00:00:00.000	2028
2016-01-11T00:00:00.000	9003
2016-01-12T00:00:00.000	9261
2016-01-13T00:00:00.000	9007
2016-01-14T00:00:00.000	8617
2016-01-15T00:00:00.000	8336
2016-01-16T00:00:00.000	554
2016-01-17T00:00:00.000	2247
2016-01-18T00:00:00.000	1257
2016-01-19T00:00:00.000	9830
2016-01-20T00:00:00.000	8635
2016-01-21T00:00:00.000	8524
2016-01-22T00:00:00.000	7922
2016-01-23T00:00:00.000	670
2016-01-24T00:00:00.000	2214
2016-01-25T00:00:00.000	8806
2016-01-26T00:00:00.000	9245
2016-01-27T00:00:00.000	8954
2016-01-28T00:00:00.000	9175
2016-01-29T00:00:00.000	8446
2016-01-30T00:00:00.000	668
2016-01-31T00:00:00.000	1829
2016-02-01T00:00:00.000	7703
2016-02-02T00:00:00.000	9174
2016-02-03T00:00:00.000	9099
2016-02-04T00:00:00.000	9062
2016-02-05T00:00:00.000	8082
2016-02-06T00:00:00.000	734
2016-02-07T00:00:00.000	1919
2016-02-08T00:00:00.000	7867
2016-02-09T00:00:00.000	8494
2016-02-10T00:00:00.000	8280
2016-02-11T00:00:00.000	8510
2016-02-12T00:00:00.000	8129
2016-02-13T00:00:00.000	452
2016-02-14T00:00:00.000	2201
2016-02-15T00:00:00.000	1219
2016-02-16T00:00:00.000	8600
2016-02-17T00:00:00.000	7746
2016-02-18T00:00:00.000	8104
2016-02-19T00:00:00.000	7821
2016-02-20T00:00:00.000	618
2016-02-21T00:00:00.000	2497
2016-02-22T00:00:00.000	8504
